Day,Market Participant,Tape A Shares,Tape B Shares,Tape C Shares,Total Shares,Tape A Notional,Tape B Notional,Tape C Notional,Total Notional,Tape A Trade Count,Tape B Trade Count,Tape C Trade Count,Total Trade Count
2022-04-28,NASDAQ PSX (X),28441968,53761897,29770535,111974400,1011835718.980800,2938024032.706800,1936748378.918300,5886608130.605900,288190,236577,328114,852881
2022-04-28,BYX Equities (Y),71745135,43722777,52667989,168135901,2155773105.397400,3028431776.691900,2847921120.444501,8032126002.533801,747649,250170,632187,1630006
2022-04-28,BZX Equities (Z),287800925,203513575,248923535,740238035,11559027540.563600,15272754818.833500,17599573441.537188,44431355800.934288,3475516,1318511,3073211,7867238
2022-04-27,NYSE American (A),16466652,31034330,12257051,59758033,722834381.118600,1139478814.704000,797784177.932700,2660097373.755300,185854,141846,135400,463100
2022-04-27,NASDAQ BX (B),24159276,22213202,26152855,72525333,1319125097.154600,1816516050.819201,2340031875.393600,5475673023.367401,479791,177353,468337,1125481
2022-04-27,NYSE National (C),46297485,42072280,30294968,118664733,1325083956.972300,1903948216.582200,1318152719.212500,4547184892.767000,473058,219621,334394,1027073
2022-04-27,FINRA / Nasdaq TRF Chicago (DB),7968369,3552212,11991937,23512518,334777145.589300,166541784.275700,838396366.459100,1339715296.324100,42451,13445,69863,125759
2022-04-27,FINRA / NYSE TRF (DN),226254190,142558553,416103354,784916097,9146038140.886298,6226207507.102201,18875360680.080800,34247606328.069299,1347648,327230,1607912,3282790
2022-04-27,FINRA / Nasdaq TRF Carteret (DQ),1455332126,919777014,1755016744,4130125884,66373520155.998584,55983986466.041547,92074864083.316483,214432370705.356614,7236098,2364705,7198673,16799476
2022-04-27,MIAX Pearl (H),51713925,81294025,44647931,177655881,1437089460.761400,4263297983.029101,2981155303.700201,8681542747.490702,517583,382090,460087,1359760
2022-04-27,EDGA Equities (J),72046381,62503733,60427036,194977150,3222464186.821500,3760299089.348801,4026938531.402200,11009701807.572501,1030102,474387,872402,2376891
2022-04-27,EDGX Equities (K),266033886,137080821,275736869,678851576,10592475655.478403,8708333674.789497,15850577903.034898,35151387233.302798,2542294,825552,2431402,5799248
2022-04-27,LTSE (L),78408,393,143703,222504,2830885.790000,19950.590000,19977758.606900,22828594.986900,46,5,806,857
2022-04-27,NYSE Chicago (M),11917261,5372109,12006495,29295865,926056550.034200,912480908.826500,2100753411.904700,3939290870.765400,82602,3425,59329,145356
2022-04-27,NYSE (N),992997340,72828807,80363806,1146189953,52009817018.280802,5418925624.277201,4640313933.544002,62069056576.102005,5297444,345956,722598,6365998
2022-04-27,NYSE Arca (P),242797325,501271828,397323311,1141392464,10276773214.545108,33215854427.899904,27733505204.090789,71226132846.535801,2524098,2281719,4004069,8809886
2022-04-27,NASDAQ (Q),601107726,389481793,1072320516,2062910035,29872692510.988400,30464719393.585804,77152498485.343944,137489910389.918148,8174694,2873751,10727300,21775745
2022-04-27,Members Exchange (U),184876779,130657500,169403042,484937321,5237246171.793799,8108698753.874499,7166387462.306196,20512332387.974494,1537773,718508,1445424,3701705
2022-04-27,Investors Exchange (V),173244238,38746992,121767647,333758877,11105990992.932597,2883806009.707100,10546704442.029900,24536501444.669597,2327755,244330,1788826,4360911
2022-04-27,NASDAQ PSX (X),30048579,62568585,32773512,125390676,1069543022.904400,3457861927.257401,2570948687.675299,7098353637.837100,309692,305014,369400,984106
2022-04-27,BYX Equities (Y),71318250,49509914,49953521,170781685,2261027764.160200,3507002078.297999,2873174137.204400,8641203979.662599,785158,281641,636192,1702991
2022-04-27,BZX Equities (Z),295024156,250845697,242039005,787908858,11975625993.695402,18981542439.901493,17130189152.872502,48087357586.469397,3693295,1717254,3195866,8606415
2022-04-26,NYSE American (A),18710687,35171385,15941975,69824047,813878463.054200,1614818203.782200,974893052.692000,3403589719.528400,207464,154773,158855,521092
2022-04-26,NASDAQ BX (B),23462732,19161538,26219222,68843492,1205578365.484500,1576239452.252300,2188373205.914800,4970191023.651600,450135,169936,438459,1058530
2022-04-26,NYSE National (C),47546271,42054695,33121156,122722122,1274687681.170300,1874823714.488600,1376546294.794700,4526057690.453600,471788,236953,355129,1063870
2022-04-26,FINRA / Nasdaq TRF Chicago (DB),8723449,3591145,13367039,25681633,376033333.273500,167593179.656900,965564705.880000,1509191218.810400,46204,15496,78431,140131
2022-04-26,FINRA / NYSE TRF (DN),230539838,153976413,481060563,865576814,9341809556.948701,6024159649.553597,19619961531.192094,34985930737.694392,1469837,397514,1812426,3679777
2022-04-26,FINRA / Nasdaq TRF Carteret (DQ),1466959570,935473887,1917200583,4319634040,67009983382.638417,50693075215.713786,94900561460.636292,212603620058.988495,7491330,2783507,7855856,18130693
2022-04-26,MIAX Pearl (H),45227442,63684400,40465553,149377395,1352417634.803200,3199060278.504500,2648376409.391201,7199854322.698901,496571,306639,429278,1232488
2022-04-26,EDGA Equities (J),69599837,54891883,64583762,189075482,2925541943.118600,3444052523.531500,4015307747.586899,10384902214.236999,989399,421855,867809,2279063
2022-04-26,EDGX Equities (K),253676094,134234525,305107124,693017743,9694346829.202703,7907037580.310302,16566788044.653395,34168172454.166400,2441487,805586,2521701,5768774
2022-04-26,LTSE (L),13130,312,210154,223596,1612127.570000,6691.050000,8028859.530000,9647678.150000,44,7,195,246
2022-04-26,NYSE Chicago (M),9867299,9071568,9847418,28786285,843486908.342100,753497222.548200,1644382565.089300,3241366695.979600,72056,4425,53144,129625
2022-04-26,NYSE (N),1000824089,77360289,84588696,1162773074,51573178310.863096,5328591884.900198,4691326501.867399,61593096697.630693,4930790,352341,694096,5977227
2022-04-26,NYSE Arca (P),230385685,465975694,413118797,1109480176,9777038634.592703,31593436436.589420,29420250438.604295,70790725509.786418,2451945,2205444,4084084,8741473
2022-04-26,NASDAQ (Q),572400876,343621030,1141511519,2057533425,28566891176.915592,29114881932.986418,78919632884.778417,136601405994.680427,7792581,2628153,10354611,20775345
2022-04-26,Members Exchange (U),180786810,123177597,177788001,481752408,5126653348.967700,7088926084.813204,6640275096.337703,18855854530.118607,1524712,653267,1402529,3580508
2022-04-26,Investors Exchange (V),161609660,37506177,119119397,318235234,10053298896.531199,3226635435.046598,9551072480.682000,22831006812.259797,2145180,251001,1649030,4045211
2022-04-26,NASDAQ PSX (X),26685951,50175987,31414032,108275970,938096865.651100,2858825876.444600,2275162821.430300,6072085563.526000,283289,250656,326676,860621
2022-04-26,BYX Equities (Y),72010909,49876306,53666161,175553376,2067131772.633500,3307333797.844299,2715488426.902799,8089953997.380598,757478,294159,617594,1669231
2022-04-26,BZX Equities (Z),270939976,210430555,239832139,721202670,11050497260.731496,15514178804.322494,17124340168.088190,43689016233.142180,3446466,1454155,3089489,7990110
2022-04-25,NYSE American (A),21393368,36320340,14188877,71902585,832266469.348600,1360350217.298300,824742583.100200,3017359269.747100,221629,157949,145615,525193
2022-04-25,NASDAQ BX (B),27120724,23927217,28078228,79126169,1322797758.040000,2088049401.667801,2211913387.036101,5622760546.743902,509186,197029,469743,1175958
2022-04-25,NYSE National (C),51980355,48200560,33402679,133583594,1360624784.472500,2034133374.046100,1183300592.017900,4578058750.536500,511604,246852,349873,1108329
2022-04-25,FINRA / Nasdaq TRF Chicago (DB),10646535,4959780,12514013,28120328,413862672.954700,239619895.745400,882729066.493900,1536211635.194000,55596,20508,69584,145688
2022-04-25,FINRA / NYSE TRF (DN),257789488,155135433,419076308,832001229,10689391357.728709,6277186755.520101,18415924937.425206,35382503050.674016,1689060,418530,1698543,3806133
2022-04-25,FINRA / Nasdaq TRF Carteret (DQ),1607948427,973585279,1762472817,4344006523,73780323264.586266,55050309000.600505,87921269659.359127,216751901924.545898,8291260,3255076,7345932,18892268
2022-04-25,MIAX Pearl (H),55179309,74661113,39519293,169359715,1564520768.740700,3611252361.762300,2512470187.064700,7688243317.567700,555978,361977,449002,1366957
2022-04-25,EDGA Equities (J),74337960,64644090,59697030,198679080,3141822852.012300,3593275721.369699,3792070561.668299,10527169135.050298,1035894,480159,826340,2342393
2022-04-25,EDGX Equities (K),297182037,154714759,281543488,733440284,11221034307.778896,9736015285.264400,15177771669.664515,36134821262.707811,2638842,919202,2421404,5979448
2022-04-25,LTSE (L),131282,58542,6074,195898,5660322.440000,5602415.780000,361199.130000,11623937.350000,231,593,68,892
2022-04-25,NYSE Chicago (M),9892236,11950935,10719739,32562910,829471150.316000,1890364446.440700,2081391738.422100,4801227335.178800,75135,5121,53165,133421
2022-04-25,NYSE (N),1099558897,70561263,79607498,1249727658,56098628533.465290,4689276842.203499,4312337810.209302,65100243185.878091,5514425,332298,685015,6531738
2022-04-25,NYSE Arca (P),268077777,532322210,380541630,1180941617,11259104040.310697,34233301736.916593,22658977131.042215,68151382908.269505,2754268,2390953,3919412,9064633
2022-04-25,NASDAQ (Q),666193461,400248469,1124597453,2191039383,32651598104.974101,32406929029.096695,74309166355.552591,139367693489.623387,8758330,2965640,10705228,22429198
2022-04-25,Members Exchange (U),208828599,137127735,163478077,509434411,6035721882.453801,8070975712.627903,6614429404.920800,20721127000.002504,1677832,698832,1389270,3765934
2022-04-25,Investors Exchange (V),171988687,43745296,117770725,333504708,10665988135.686701,3313414961.988600,8667149745.376197,22646552843.051498,2297435,286806,1650931,4235172
2022-04-25,NASDAQ PSX (X),33269471,64265277,33766489,131301237,1120086607.510800,3487519649.821200,2550192895.815899,7157799153.147899,318897,322049,361238,1002184
2022-04-25,BYX Equities (Y),73021712,55593967,48855759,177471438,2130460475.061300,3624815690.397500,2275777844.127699,8031054009.586499,777051,320512,588761,1686324
2022-04-25,BZX Equities (Z),305508329,243099564,235326570,783934463,12167119348.166500,17347408408.133602,15700110817.849201,45214638574.149303,3620748,1663301,3138109,8422158
2022-04-22,NYSE American (A),19119297,33658814,14476516,67254627,833325177.695200,1342775739.589500,839771944.469300,3015872861.754000,206518,143650,140711,490879
2022-04-22,NASDAQ BX (B),22059468,21623359,24850258,68533085,1135981284.952000,1874122981.355700,1849058956.491899,4859163222.799599,428834,167043,417208,1013085
2022-04-22,NYSE National (C),44631436,40359860,30061569,115052865,1299128897.517500,1859715607.502900,1095427420.400800,4254271925.421200,491723,222043,351933,1065699
2022-04-22,FINRA / Nasdaq TRF Chicago (DB),10113775,4523602,11549496,26186873,432038576.846800,189537200.626000,926541626.628900,1548117404.101700,54435,18530,67856,140821
2022-04-22,FINRA / NYSE TRF (DN),237807369,173496343,387088294,798392006,9430124712.039401,6593856774.194696,16727517842.374294,32751499328.608391,1424912,418303,1618032,3461247
2022-04-22,FINRA / Nasdaq TRF Carteret (DQ),1472569269,878182216,1642599164,3993350649,67292630340.806125,54017951176.751714,82995163063.085025,204305744580.642864,7541524,2969253,7150720,17661497
2022-04-22,MIAX Pearl (H),46970422,61298100,37841012,146109534,1372929117.864900,3193967884.557200,2615461960.903700,7182358963.325800,488570,323488,426108,1238166
2022-04-22,EDGA Equities (J),65161632,54649973,53072445,172884050,2827999801.821200,3093734050.387501,3036068108.951198,8957801961.159899,962206,387396,761377,2110979
2022-04-22,EDGX Equities (K),261759963,142278547,258120701,662159211,9990812050.376101,7856812158.798505,14648053516.793415,32495677725.968021,2436228,829559,2268088,5533875
2022-04-22,LTSE (L),15399,18115,41687,75201,1959991.680000,1905389.480000,607211.630000,4472592.790000,98,90,135,323
2022-04-22,NYSE Chicago (M),18218288,6447869,10585818,35251975,1493608410.634800,532775798.224600,1730435727.544500,3756819936.403900,63292,4923,50866,119081
2022-04-22,NYSE (N),1000372558,59294632,67637240,1127304430,53256318396.235105,4339766336.020101,3452220348.381099,61048305080.636305,4645189,278216,587999,5511404
2022-04-22,NYSE Arca (P),217327816,459121152,322156614,998605582,9559733013.475000,30692068052.736405,19939506228.297605,60191307294.509010,2364299,2139746,3445800,7949845
2022-04-22,NASDAQ (Q),565511782,331148236,1075443685,1972103703,27980162980.310117,28950198299.660392,73990213474.753215,130920574754.723724,7562370,2505985,9684729,19753084
2022-04-22,Members Exchange (U),171929949,118266641,147164990,437361580,4982548384.619301,7452185272.723101,5934113647.337598,18368847304.680000,1463045,620007,1241711,3324763
2022-04-22,Investors Exchange (V),152169286,37413900,108159022,297742208,9584096283.514298,2935942292.979999,8633188623.388001,21153227199.882298,2043768,235586,1501583,3780937
2022-04-22,NASDAQ PSX (X),25702586,48869782,26488017,101060385,880704329.446900,2906229765.057099,1867029952.096701,5653964046.600700,264057,238839,302538,805434
2022-04-22,BYX Equities (Y),63928709,53490970,46970039,164389718,1922302472.506300,3386684497.515301,2280161179.358500,7589148149.380101,708518,286372,567996,1562886
2022-04-22,BZX Equities (Z),256576226,207586348,210792353,674954927,10512979017.622798,15452168160.179300,15021665776.246105,40986812954.048203,3216222,1425354,2777909,7419485
2022-04-21,NYSE American (A),15256798,34001404,13506888,62765090,666820066.312000,1126677565.769500,763100103.998800,2556597736.080300,176785,138643,135461,450889
2022-04-21,NASDAQ BX (B),21122594,19134948,26141406,66398948,1127946134.744300,1763349009.458800,2118007048.113699,5009302192.316799,411620,159547,441594,1012761
2022-04-21,NYSE National (C),42084933,36911356,31018327,110014616,1144312958.582300,1741865258.652600,1043981080.692100,3930159297.927000,437367,200153,325973,963493
2022-04-21,FINRA / Nasdaq TRF Chicago (DB),11769446,4130199,15729274,31628919,520776737.049700,195773373.989200,1146287297.820600,1862837408.859500,54943,15499,79150,149592
2022-04-21,FINRA / NYSE TRF (DN),246983745,154025302,508661816,909670863,10530185258.319995,5217806205.631200,19826177311.311894,35574168775.263089,1468450,368407,1902464,3739321
2022-04-21,FINRA / Nasdaq TRF Carteret (DQ),1523731636,892155200,1999437337,4415324173,70276081816.929588,45725508144.885089,93975414335.602580,209977004297.417257,7443908,2469983,7773822,17687713
2022-04-21,MIAX Pearl (H),38700186,48599229,38080433,125379848,1217747859.091300,2775103617.806200,2392130858.967100,6384982335.864600,438021,254657,431474,1124152
2022-04-21,EDGA Equities (J),64259261,48949684,60211415,173420360,2930804651.659700,2721270215.931100,3418358749.944002,9070433617.534802,958446,345393,821916,2125755
2022-04-21,EDGX Equities (K),279178633,132158970,331931176,743268779,11312265904.849900,6986113479.912999,16431289233.044904,34729668617.807803,2571191,719514,2610362,5901067
2022-04-21,LTSE (L),4612,53399,19836,77847,881516.780000,8705239.050000,591964.910000,10178720.740000,83,33,78,194
2022-04-21,NYSE Chicago (M),10348999,9561067,8727552,28637618,929729786.462700,919449476.506800,1129936216.400500,2979115479.370000,60053,3757,48099,111909
2022-04-21,NYSE (N),956553467,56907341,72593821,1086054629,52010951188.452498,4205815509.594298,3818697624.898501,60035464322.945297,4650539,261318,643825,5555682
2022-04-21,NYSE Arca (P),222638983,435411372,394340010,1052390365,9846505486.401702,27476939312.030719,23445166012.352996,60768610810.785417,2412534,1909843,3845775,8168152
2022-04-21,NASDAQ (Q),544802253,300022945,1114546260,1959371458,28093020922.547404,24602935055.321400,75573845118.903091,128269801096.771895,7525785,2239278,10231280,19996343
2022-04-21,Members Exchange (U),166306604,108605243,173250700,448162547,5107441118.651799,6029899029.389201,6293161167.687697,17430501315.728697,1452773,544881,1362919,3360573
